magaza,tarih,karar,onerilen_aksiyon,fire_gun_karsiligi,fire_riski_birim,stoksuz_p90_bugun,aciliyet,onay_gerekli_mi,magaza_kapali,miktar,indirim_orani
12,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,True,False,202,0.0
12,2015-07-25,siparis_ver,,0.0,0.0,46.6,yuksek,True,False,207,0.0
12,2015-07-26,insana_sor,,0.03,5.8,0.0,kritik,True,True,0,0.0
12,2015-07-27,bekle,,0.0,0.0,44.4,yuksek,False,False,0,0.0
12,2015-07-28,bekle,,0.0,0.0,36.4,yuksek,False,False,0,0.0
12,2015-07-29,bekle,,0.0,0.0,39.0,yuksek,False,False,0,0.0
12,2015-07-30,bekle,,0.0,0.0,42.7,yuksek,False,False,0,0.0
12,2015-07-31,bekle,,0.0,0.0,39.6,yuksek,False,False,0,0.0
13,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,3,0.0
13,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
13,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (170 adet),0.61,73.1,0.0,kritik,True,False,0,0.0
13,2015-07-07,bekle,,0.0,0.0,75.2,yuksek,False,False,0,0.0
13,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,197,0.0
13,2015-07-09,bekle,,0.0,0.0,41.5,yuksek,False,False,0,0.0
13,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
13,2015-07-11,siparis_ver,,0.0,0.0,38.7,yuksek,False,False,320,0.0
13,2015-07-12,insana_sor,,0.07,8.2,0.0,kritik,True,True,0,0.0
13,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,276,0.0
13,2015-07-14,bekle,,0.0,0.0,111.5,yuksek,False,False,0,0.0
13,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,247,0.0
13,2015-07-16,bekle,,0.0,0.0,53.6,yuksek,False,False,0,0.0
13,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
13,2015-07-18,siparis_ver,,0.0,0.0,46.7,yuksek,False,False,161,0.0
13,2015-07-19,insana_sor,,0.09,10.5,0.0,kritik,True,True,0,0.0
13,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,156,0.0
13,2015-07-21,bekle,,0.0,0.0,33.9,yuksek,False,False,0,0.0
13,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,185,0.0
13,2015-07-23,bekle,,0.0,0.0,34.0,yuksek,False,False,0,0.0
13,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
13,2015-07-25,siparis_ver,,0.0,0.0,34.5,yuksek,False,False,320,0.0
13,2015-07-26,insana_sor,,0.06,7.2,0.0,kritik,True,True,0,0.0
13,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,292,0.0
13,2015-07-28,bekle,,0.0,0.0,106.3,yuksek,False,False,0,0.0
13,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,146,0.0
13,2015-07-30,bekle,,0.0,0.0,69.2,yuksek,False,False,0,0.0
13,2015-07-31,bekle,,0.0,0.0,36.4,yuksek,False,False,0,0.0
14,2015-07-04,bekle,,0.17,22.1,0.0,dusuk,False,False,0,0.0
14,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
14,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (237 adet),1.03,137.2,0.0,kritik,True,False,0,0.0
14,2015-07-07,bekle,,0.0,0.0,136.8,kritik,False,False,0,0.0
14,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,206,0.0
14,2015-07-09,bekle,,0.0,0.0,38.9,yuksek,False,False,0,0.0
14,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
14,2015-07-11,siparis_ver,,0.0,0.0,32.6,yuksek,True,False,345,0.0
14,2015-07-12,insana_sor,,0.07,8.7,0.0,kritik,True,True,0,0.0
14,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,301,0.0
14,2015-07-14,bekle,,0.0,0.0,67.2,yuksek,False,False,0,0.0
14,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,223,0.0
14,2015-07-16,bekle,,0.0,0.0,44.7,yuksek,False,False,0,0.0
14,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
14,2015-07-18,siparis_ver,,0.0,0.0,35.7,yuksek,True,False,238,0.0
14,2015-07-19,insana_sor,,0.07,9.0,0.0,kritik,True,True,0,0.0
14,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,223,0.0
14,2015-07-21,bekle,,0.0,0.0,37.2,yuksek,False,False,0,0.0
14,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,191,0.0
14,2015-07-23,bekle,,0.0,0.0,35.3,yuksek,False,False,0,0.0
14,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
14,2015-07-25,siparis_ver,,0.0,0.0,32.0,yuksek,True,False,323,0.0
14,2015-07-26,insana_sor,,0.06,7.6,0.0,kritik,True,True,0,0.0
14,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,292,0.0
14,2015-07-28,bekle,,0.0,0.0,47.7,yuksek,False,False,0,0.0
14,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,151,0.0
14,2015-07-30,bekle,,0.0,0.0,46.2,yuksek,False,False,0,0.0
14,2015-07-31,bekle,,0.0,0.0,27.3,yuksek,False,False,0,0.0
15,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,140,0.0
15,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
15,2015-07-06,indirim_uygula,,0.75,120.7,0.0,kritik,True,False,0,0.5
15,2015-07-07,bekle,,0.0,0.0,160.0,kritik,False,False,0,0.0
15,2015-07-08,siparis_ver,,0.0,0.0,164.5,kritik,False,False,225,0.0
15,2015-07-09,siparis_ver,,0.0,0.0,27.4,yuksek,False,False,190,0.0
15,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,False,False,180,0.0
15,2015-07-11,siparis_ver,,0.0,0.0,44.1,yuksek,False,False,176,0.0
15,2015-07-12,insana_sor,,0.05,7.7,0.0,kritik,True,True,0,0.0
15,2015-07-13,bekle,,0.0,0.0,38.3,yuksek,False,False,0,0.0
15,2015-07-14,bekle,,0.0,0.0,31.6,yuksek,False,False,0,0.0
15,2015-07-15,siparis_ver,,0.0,0.0,30.5,yuksek,False,False,132,0.0
15,2015-07-16,siparis_ver,,0.0,0.0,31.2,yuksek,False,False,120,0.0
15,2015-07-17,siparis_ver,,0.0,0.0,0.0,orta,False,False,121,0.0
15,2015-07-18,siparis_ver,,0.0,0.0,48.0,yuksek,False,False,123,0.0
15,2015-07-19,insana_sor,,0.1,16.0,0.0,kritik,True,True,0,0.0
15,2015-07-20,bekle,,0.0,0.0,24.7,yuksek,False,False,0,0.0
15,2015-07-21,bekle,,0.0,0.0,23.4,yuksek,False,False,0,0.0
15,2015-07-22,siparis_ver,,0.0,0.0,24.2,yuksek,False,False,197,0.0
15,2015-07-23,siparis_ver,,0.0,0.0,23.3,yuksek,False,False,169,0.0
15,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,False,False,176,0.0
15,2015-07-25,siparis_ver,,0.0,0.0,43.1,yuksek,False,False,194,0.0
15,2015-07-26,insana_sor,,0.03,5.2,0.0,kritik,True,True,0,0.0
15,2015-07-27,bekle,,0.0,0.0,36.7,yuksek,False,False,0,0.0
15,2015-07-28,bekle,,0.0,0.0,30.5,yuksek,False,False,0,0.0
15,2015-07-29,bekle,,0.0,0.0,38.5,yuksek,False,False,0,0.0
15,2015-07-30,bekle,,0.0,0.0,45.7,yuksek,False,False,0,0.0
15,2015-07-31,bekle,,0.0,0.0,41.9,yuksek,False,False,0,0.0
16,2015-07-04,siparis_ver,,0.0,0.0,6.2,yuksek,True,False,172,0.0
16,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
16,2015-07-06,bekle,,0.0,0.0,216.1,kritik,False,False,0,0.0
16,2015-07-07,bekle,,0.0,0.0,201.3,kritik,False,False,0,0.0
16,2015-07-08,siparis_ver,,0.0,0.0,200.5,kritik,True,False,263,0.0
16,2015-07-09,siparis_ver,,0.0,0.0,28.4,yuksek,True,False,232,0.0
16,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,True,False,216,0.0
16,2015-07-11,siparis_ver,,0.0,0.0,43.6,yuksek,True,False,208,0.0
16,2015-07-12,insana_sor,,0.04,8.2,0.0,kritik,True,True,0,0.0
16,2015-07-13,bekle,,0.0,0.0,39.5,yuksek,False,False,0,0.0
16,2015-07-14,bekle,,0.0,0.0,31.3,yuksek,False,False,0,0.0
16,2015-07-15,siparis_ver,,0.0,0.0,30.7,yuksek,True,False,177,0.0
16,2015-07-16,siparis_ver,,0.0,0.0,30.5,yuksek,True,False,169,0.0
16,2015-07-17,siparis_ver,,0.0,0.0,0.0,orta,True,False,164,0.0
16,2015-07-18,siparis_ver,,0.0,0.0,46.1,yuksek,True,False,161,0.0
16,2015-07-19,insana_sor,,0.09,16.4,0.0,kritik,True,True,0,0.0
16,2015-07-20,bekle,,0.0,0.0,27.0,yuksek,False,False,0,0.0
16,2015-07-21,bekle,,0.0,0.0,24.3,yuksek,False,False,0,0.0
16,2015-07-22,siparis_ver,,0.0,0.0,25.4,yuksek,True,False,252,0.0
16,2015-07-23,siparis_ver,,0.0,0.0,23.9,yuksek,True,False,231,0.0
16,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,True,False,225,0.0
16,2015-07-25,siparis_ver,,0.0,0.0,40.3,yuksek,True,False,234,0.0
16,2015-07-26,insana_sor,,0.03,5.7,0.0,kritik,True,True,0,0.0
16,2015-07-27,bekle,,0.0,0.0,39.5,yuksek,False,False,0,0.0
16,2015-07-28,bekle,,0.0,0.0,34.8,yuksek,False,False,0,0.0
16,2015-07-29,bekle,,0.0,0.0,38.0,yuksek,False,False,0,0.0
16,2015-07-30,bekle,,0.0,0.0,43.5,yuksek,False,False,0,0.0
16,2015-07-31,bekle,,0.0,0.0,42.3,yuksek,False,False,0,0.0
17,2015-07-04,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
17,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
17,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (262 adet),1.06,154.1,0.0,kritik,True,False,0,0.0
17,2015-07-07,bekle,,0.0,0.0,154.8,kritik,False,False,0,0.0
17,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,201,0.0
17,2015-07-09,bekle,,0.0,0.0,56.6,yuksek,False,False,0,0.0
17,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
17,2015-07-11,siparis_ver,,0.0,0.0,39.8,yuksek,False,False,386,0.0
17,2015-07-12,insana_sor,,0.07,10.2,0.0,kritik,True,True,0,0.0
17,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,360,0.0
17,2015-07-14,bekle,,0.0,0.0,158.7,yuksek,False,False,0,0.0
17,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,221,0.0
17,2015-07-16,bekle,,0.0,0.0,65.3,yuksek,False,False,0,0.0
17,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
17,2015-07-18,siparis_ver,,0.0,0.0,44.1,yuksek,False,False,244,0.0
17,2015-07-19,insana_sor,,0.08,12.3,0.0,kritik,True,True,0,0.0
17,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,231,0.0
17,2015-07-21,bekle,,0.0,0.0,48.4,yuksek,False,False,0,0.0
17,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,172,0.0
17,2015-07-23,bekle,,0.0,0.0,46.0,yuksek,False,False,0,0.0
17,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
17,2015-07-25,siparis_ver,,0.0,0.0,35.9,yuksek,False,False,386,0.0
17,2015-07-26,insana_sor,,0.06,9.2,0.0,kritik,True,True,0,0.0
17,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,354,0.0
17,2015-07-28,bekle,,0.0,0.0,91.4,yuksek,False,False,0,0.0
17,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,178,0.0
17,2015-07-30,bekle,,0.0,0.0,68.8,yuksek,False,False,0,0.0
17,2015-07-31,bekle,,0.0,0.0,41.0,yuksek,False,False,0,0.0
18,2015-07-04,siparis_ver,,0.0,0.0,35.2,yuksek,True,False,148,0.0
18,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
18,2015-07-06,bekle,,0.0,0.0,184.2,kritik,False,False,0,0.0
18,2015-07-07,bekle,,0.0,0.0,169.2,kritik,False,False,0,0.0
18,2015-07-08,siparis_ver,,0.0,0.0,173.1,kritik,True,False,236,0.0
18,2015-07-09,siparis_ver,,0.0,0.0,27.6,yuksek,True,False,193,0.0
18,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,True,False,183,0.0
18,2015-07-11,siparis_ver,,0.0,0.0,45.9,yuksek,True,False,180,0.0
18,2015-07-12,insana_sor,,0.05,8.1,0.0,kritik,True,True,0,0.0
18,2015-07-13,bekle,,0.0,0.0,42.8,yuksek,False,False,0,0.0
18,2015-07-14,bekle,,0.0,0.0,34.2,yuksek,False,False,0,0.0
18,2015-07-15,siparis_ver,,0.0,0.0,33.2,yuksek,True,False,145,0.0
18,2015-07-16,siparis_ver,,0.0,0.0,34.5,yuksek,True,False,134,0.0
18,2015-07-17,siparis_ver,,0.0,0.0,0.0,orta,True,False,133,0.0
18,2015-07-18,siparis_ver,,0.0,0.0,49.3,yuksek,True,False,135,0.0
18,2015-07-19,insana_sor,,0.11,16.6,0.0,kritik,True,True,0,0.0
18,2015-07-20,bekle,,0.0,0.0,26.5,yuksek,False,False,0,0.0
18,2015-07-21,bekle,,0.0,0.0,24.5,yuksek,False,False,0,0.0
18,2015-07-22,siparis_ver,,0.0,0.0,25.4,yuksek,True,False,209,0.0
18,2015-07-23,siparis_ver,,0.0,0.0,24.6,yuksek,True,False,181,0.0
18,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,True,False,179,0.0
18,2015-07-25,siparis_ver,,0.0,0.0,40.9,yuksek,True,False,193,0.0
18,2015-07-26,insana_sor,,0.04,6.1,0.0,kritik,True,True,0,0.0
18,2015-07-27,bekle,,0.0,0.0,37.1,yuksek,False,False,0,0.0
18,2015-07-28,bekle,,0.0,0.0,32.9,yuksek,False,False,0,0.0
18,2015-07-29,bekle,,0.0,0.0,35.8,yuksek,False,False,0,0.0
18,2015-07-30,bekle,,0.0,0.0,41.5,yuksek,False,False,0,0.0
18,2015-07-31,bekle,,0.0,0.0,41.4,yuksek,False,False,0,0.0
19,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,True,False,46,0.0
19,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
19,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (273 adet),0.53,81.7,0.0,kritik,True,False,0,0.0
19,2015-07-07,bekle,,0.0,0.0,89.2,yuksek,False,False,0,0.0
19,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,241,0.0
19,2015-07-09,bekle,,0.0,0.0,50.6,yuksek,False,False,0,0.0
19,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
19,2015-07-11,siparis_ver,,0.0,0.0,42.0,yuksek,True,False,417,0.0
19,2015-07-12,insana_sor,,0.07,10.9,0.0,kritik,True,True,0,0.0
19,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,361,0.0
19,2015-07-14,bekle,,0.0,0.0,91.4,yuksek,False,False,0,0.0
19,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,265,0.0
19,2015-07-16,bekle,,0.0,0.0,58.4,yuksek,False,False,0,0.0
19,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
19,2015-07-18,siparis_ver,,0.0,0.0,46.6,yuksek,True,False,280,0.0
19,2015-07-19,insana_sor,,0.07,10.9,0.0,kritik,True,True,0,0.0
19,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,262,0.0
19,2015-07-21,bekle,,0.0,0.0,45.1,yuksek,False,False,0,0.0
19,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,228,0.0
19,2015-07-23,bekle,,0.0,0.0,43.9,yuksek,False,False,0,0.0
19,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
19,2015-07-25,siparis_ver,,0.0,0.0,39.6,yuksek,True,False,394,0.0
19,2015-07-26,insana_sor,,0.06,9.5,0.0,kritik,True,True,0,0.0
19,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,370,0.0
19,2015-07-28,bekle,,0.0,0.0,63.4,yuksek,False,False,0,0.0
19,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,191,0.0
19,2015-07-30,bekle,,0.0,0.0,71.2,yuksek,False,False,0,0.0
19,2015-07-31,bekle,,0.0,0.0,42.2,yuksek,False,False,0,0.0
20,2015-07-04,siparis_ver,,0.0,0.0,0.5,orta,True,False,364,0.0
20,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
20,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,387,0.0
20,2015-07-07,bekle,,0.0,0.0,61.5,yuksek,False,False,0,0.0
20,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,320,0.0
20,2015-07-09,bekle,,0.0,0.0,62.9,yuksek,False,False,0,0.0
20,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
20,2015-07-11,siparis_ver,,0.0,0.0,60.9,yuksek,True,False,494,0.0
20,2015-07-12,insana_sor,,0.07,13.9,0.0,kritik,True,True,0,0.0
20,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,442,0.0
20,2015-07-14,bekle,,0.0,0.0,71.1,yuksek,False,False,0,0.0
20,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,342,0.0
20,2015-07-16,bekle,,0.0,0.0,65.9,yuksek,False,False,0,0.0
20,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
20,2015-07-18,siparis_ver,,0.0,0.0,63.9,yuksek,True,False,393,0.0
20,2015-07-19,insana_sor,,0.07,13.8,0.0,kritik,True,True,0,0.0
20,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,372,0.0
20,2015-07-21,bekle,,0.0,0.0,55.8,yuksek,False,False,0,0.0
20,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,308,0.0
20,2015-07-23,bekle,,0.0,0.0,56.1,yuksek,False,False,0,0.0
20,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
20,2015-07-25,siparis_ver,,0.0,0.0,56.9,yuksek,True,False,479,0.0
20,2015-07-26,insana_sor,,0.07,12.6,0.0,kritik,True,True,0,0.0
20,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,441,0.0
20,2015-07-28,bekle,,0.0,0.0,69.6,yuksek,False,False,0,0.0
20,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,214,0.0
20,2015-07-30,bekle,,0.0,0.0,72.6,yuksek,False,False,0,0.0
20,2015-07-31,bekle,,0.0,0.0,42.7,yuksek,False,False,0,0.0
21,2015-07-04,siparis_ver,,0.0,0.0,72.1,yuksek,True,False,187,0.0
21,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
21,2015-07-06,siparis_ver,,0.0,0.0,132.0,kritik,True,False,358,0.0
21,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-08,bekle,,0.0,0.0,42.7,yuksek,False,False,0,0.0
21,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-11,siparis_ver,,0.23,30.1,31.7,yuksek,True,False,334,0.0
21,2015-07-12,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
21,2015-07-13,siparis_ver,,0.0,0.0,263.2,kritik,True,False,358,0.0
21,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-15,bekle,,0.0,0.0,65.8,yuksek,False,False,0,0.0
21,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-17,bekle,,0.0,0.0,10.8,yuksek,False,False,0,0.0
21,2015-07-18,siparis_ver,,0.0,0.0,136.6,kritik,True,False,175,0.0
21,2015-07-19,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
21,2015-07-20,siparis_ver,,0.0,0.0,116.4,kritik,True,False,358,0.0
21,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-22,bekle,,0.0,0.0,38.9,yuksek,False,False,0,0.0
21,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-25,siparis_ver,,0.35,45.6,1.7,yuksek,True,False,340,0.0
21,2015-07-26,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
21,2015-07-27,siparis_ver,,0.0,0.0,254.0,kritik,True,False,334,0.0
21,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-29,bekle,,0.0,0.0,75.4,yuksek,False,False,0,0.0
21,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
21,2015-07-31,bekle,,0.0,0.0,76.6,yuksek,False,False,0,0.0
22,2015-07-04,insana_sor,siparis_ver (205 adet),0.0,0.0,27.9,yuksek,True,False,0,0.0
22,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
22,2015-07-06,insana_sor,siparis_ver (200 adet),0.0,0.0,0.0,orta,True,False,0,0.0
22,2015-07-07,bekle,,0.0,0.0,36.4,yuksek,False,False,0,0.0
22,2015-07-08,insana_sor,siparis_ver (191 adet),0.0,0.0,0.0,orta,True,False,0,0.0
22,2015-07-09,bekle,,0.0,0.0,36.3,yuksek,False,False,0,0.0
22,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
22,2015-07-11,insana_sor,siparis_ver (296 adet),0.0,0.0,31.9,yuksek,True,False,0,0.0
22,2015-07-12,insana_sor,,0.07,7.7,0.0,kritik,True,True,0,0.0
22,2015-07-13,insana_sor,siparis_ver (250 adet),0.0,0.0,0.0,orta,True,False,0,0.0
22,2015-07-14,bekle,,0.0,0.0,46.6,yuksek,False,False,0,0.0
22,2015-07-15,insana_sor,siparis_ver (212 adet),0.0,0.0,0.0,orta,True,False,0,0.0
22,2015-07-16,bekle,,0.0,0.0,40.2,yuksek,False,False,0,0.0
22,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
22,2015-07-18,insana_sor,siparis_ver (185 adet),0.0,0.0,35.8,yuksek,True,False,0,0.0
22,2015-07-19,insana_sor,,0.08,8.2,0.0,kritik,True,True,0,0.0
22,2015-07-20,insana_sor,siparis_ver (179 adet),0.0,0.0,0.0,orta,True,False,0,0.0
22,2015-07-21,bekle,,0.0,0.0,29.5,yuksek,False,False,0,0.0
22,2015-07-22,insana_sor,siparis_ver (172 adet),0.0,0.0,0.0,orta,True,False,0,0.0
22,2015-07-23,bekle,,0.0,0.0,29.1,yuksek,False,False,0,0.0
22,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
22,2015-07-25,insana_sor,siparis_ver (281 adet),0.0,0.0,28.5,yuksek,True,False,0,0.0
22,2015-07-26,insana_sor,,0.06,6.4,0.0,kritik,True,True,0,0.0
22,2015-07-27,insana_sor,siparis_ver (257 adet),0.0,0.0,0.0,orta,True,False,0,0.0
22,2015-07-28,bekle,,0.0,0.0,45.1,yuksek,False,False,0,0.0
22,2015-07-29,insana_sor,siparis_ver (132 adet),0.0,0.0,0.0,orta,True,False,0,0.0
22,2015-07-30,bekle,,0.0,0.0,47.6,yuksek,False,False,0,0.0
22,2015-07-31,bekle,,0.0,0.0,27.9,yuksek,False,False,0,0.0
23,2015-07-04,siparis_ver,,0.27,36.1,0.0,orta,True,False,105,0.0
23,2015-07-05,insana_sor,,1.62,214.2,0.0,kritik,True,True,0,0.0
23,2015-07-06,bekle,,0.0,0.0,135.2,kritik,False,False,0,0.0
23,2015-07-07,bekle,,0.0,0.0,121.3,kritik,False,False,0,0.0
23,2015-07-08,siparis_ver,,0.0,0.0,123.4,kritik,True,False,200,0.0
23,2015-07-09,siparis_ver,,0.0,0.0,22.1,yuksek,True,False,161,0.0
23,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,True,False,151,0.0
23,2015-07-11,siparis_ver,,0.0,0.0,35.8,yuksek,True,False,148,0.0
23,2015-07-12,insana_sor,,0.05,6.4,0.0,kritik,True,True,0,0.0
23,2015-07-13,bekle,,0.0,0.0,37.2,yuksek,False,False,0,0.0
23,2015-07-14,bekle,,0.0,0.0,28.8,yuksek,False,False,0,0.0
23,2015-07-15,siparis_ver,,0.0,0.0,27.4,yuksek,True,False,103,0.0
23,2015-07-16,siparis_ver,,0.0,0.0,27.1,yuksek,True,False,95,0.0
23,2015-07-17,siparis_ver,,0.0,0.0,0.0,orta,True,False,94,0.0
23,2015-07-18,siparis_ver,,0.0,0.0,40.9,yuksek,True,False,98,0.0
23,2015-07-19,insana_sor,,0.11,14.5,0.0,kritik,True,True,0,0.0
23,2015-07-20,bekle,,0.0,0.0,21.1,yuksek,False,False,0,0.0
23,2015-07-21,bekle,,0.0,0.0,18.1,yuksek,False,False,0,0.0
23,2015-07-22,siparis_ver,,0.0,0.0,19.4,yuksek,True,False,187,0.0
23,2015-07-23,siparis_ver,,0.0,0.0,19.4,yuksek,True,False,151,0.0
23,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,True,False,157,0.0
23,2015-07-25,siparis_ver,,0.0,0.0,33.4,yuksek,True,False,164,0.0
23,2015-07-26,insana_sor,,0.03,4.4,0.0,kritik,True,True,0,0.0
23,2015-07-27,bekle,,0.0,0.0,39.4,yuksek,False,False,0,0.0
23,2015-07-28,bekle,,0.0,0.0,30.6,yuksek,False,False,0,0.0
23,2015-07-29,bekle,,0.0,0.0,36.1,yuksek,False,False,0,0.0
23,2015-07-30,bekle,,0.0,0.0,39.5,yuksek,False,False,0,0.0
23,2015-07-31,bekle,,0.0,0.0,37.3,yuksek,False,False,0,0.0
24,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,True,False,187,0.0
24,2015-07-05,insana_sor,,0.0,0.0,0.0,dusuk,True,True,0,0.0
24,2015-07-06,siparis_ver,,0.07,15.1,0.0,orta,True,False,389,0.0
24,2015-07-07,bekle,,0.0,0.0,74.9,yuksek,False,False,0,0.0
24,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,389,0.0
24,2015-07-09,bekle,,0.0,0.0,74.1,yuksek,False,False,0,0.0
24,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0
24,2015-07-11,siparis_ver,,0.0,0.0,66.7,yuksek,True,False,600,0.0
24,2015-07-12,insana_sor,,0.07,16.1,0.0,kritik,True,True,0,0.0
