magaza,tarih,h,siparis,tedarikci,lead_gun,varis_tarihi,tutar_eur,onay_tekil,tedarikci_gun_tutar_eur,onay_zincir,onay_gerekli
766,2015-07-04,1,258.2,Rheinland,3,2015-07-07,1549.2,0,316365.6,0,0
648,2015-07-04,1,258.1,Rheinland,3,2015-07-07,1548.6,0,316365.6,0,0
401,2015-07-04,1,258.0,Schnellware,2,2015-07-06,1548.0,0,681537.0,1,1
437,2015-07-04,1,257.0,Rheinland,3,2015-07-07,1542.0,0,316365.6,0,0
1037,2015-07-04,1,256.9,Rheinland,3,2015-07-07,1541.4,0,316365.6,0,0
1059,2015-07-04,1,256.9,Schnellware,2,2015-07-06,1541.4,0,681537.0,1,1
663,2015-07-04,1,256.8,Schnellware,2,2015-07-06,1540.8,0,681537.0,1,1
767,2015-07-04,1,256.3,Rheinland,3,2015-07-07,1537.8,0,316365.6,0,0
556,2015-07-04,1,256.1,Schnellware,2,2015-07-06,1536.6,0,681537.0,1,1
884,2015-07-04,1,255.4,Schnellware,2,2015-07-06,1532.4,0,681537.0,1,1
834,2015-07-04,1,255.3,Rheinland,3,2015-07-07,1531.8,0,316365.6,0,0
133,2015-07-04,1,255.2,Rheinland,3,2015-07-07,1531.2,0,316365.6,0,0
415,2015-07-04,1,254.8,Schnellware,2,2015-07-06,1528.8,0,681537.0,1,1
1015,2015-07-04,1,254.6,Schnellware,2,2015-07-06,1527.6,0,681537.0,1,1
199,2015-07-04,1,253.5,Schnellware,2,2015-07-06,1521.0,0,681537.0,1,1
564,2015-07-04,1,253.5,Schnellware,2,2015-07-06,1521.0,0,681537.0,1,1
890,2015-07-04,1,252.1,Schnellware,2,2015-07-06,1512.6,0,681537.0,1,1
143,2015-07-04,1,251.3,Schnellware,2,2015-07-06,1507.8,0,681537.0,1,1
1044,2015-07-04,1,250.8,Rheinland,3,2015-07-07,1504.8,0,316365.6,0,0
1041,2015-07-04,1,250.6,Rheinland,3,2015-07-07,1503.6,0,316365.6,0,0
627,2015-07-04,1,249.8,Schnellware,2,2015-07-06,1498.8,0,681537.0,1,1
41,2015-07-04,1,248.5,Schnellware,2,2015-07-06,1491.0,0,681537.0,1,1
130,2015-07-04,1,248.4,Schnellware,2,2015-07-06,1490.4,0,681537.0,1,1
59,2015-07-04,1,248.2,Schnellware,2,2015-07-06,1489.2,0,681537.0,1,1
790,2015-07-04,1,247.7,Schnellware,2,2015-07-06,1486.2,0,681537.0,1,1
447,2015-07-04,1,247.1,Schnellware,2,2015-07-06,1482.6,0,681537.0,1,1
511,2015-07-04,1,246.5,Rheinland,3,2015-07-07,1479.0,0,316365.6,0,0
591,2015-07-04,1,246.2,Schnellware,2,2015-07-06,1477.2,0,681537.0,1,1
954,2015-07-04,1,245.6,Rheinland,3,2015-07-07,1473.6,0,316365.6,0,0
806,2015-07-04,1,245.5,Rheinland,3,2015-07-07,1473.0,0,316365.6,0,0
356,2015-07-04,1,245.2,Rheinland,3,2015-07-07,1471.2,0,316365.6,0,0
815,2015-07-04,1,244.6,Schnellware,2,2015-07-06,1467.6,0,681537.0,1,1
257,2015-07-04,1,243.9,Schnellware,2,2015-07-06,1463.4,0,681537.0,1,1
658,2015-07-04,1,243.4,Schnellware,2,2015-07-06,1460.4,0,681537.0,1,1
746,2015-07-04,1,243.2,Rheinland,3,2015-07-07,1459.2,0,316365.6,0,0
898,2015-07-04,1,242.0,Schnellware,2,2015-07-06,1452.0,0,681537.0,1,1
1027,2015-07-04,1,241.1,Nordmann,5,2015-07-09,1446.6,0,143394.6,0,0
964,2015-07-04,1,240.8,Schnellware,2,2015-07-06,1444.8,0,681537.0,1,1
704,2015-07-04,1,240.5,Nordmann,5,2015-07-09,1443.0,0,143394.6,0,0
423,2015-07-04,1,240.4,Nordmann,5,2015-07-09,1442.4,0,143394.6,0,0
942,2015-07-04,1,240.1,Rheinland,3,2015-07-07,1440.6,0,316365.6,0,0
391,2015-07-04,1,239.9,Schnellware,2,2015-07-06,1439.4,0,681537.0,1,1
903,2015-07-04,1,239.7,Nordmann,5,2015-07-09,1438.2,0,143394.6,0,0
206,2015-07-04,1,239.6,Schnellware,2,2015-07-06,1437.6,0,681537.0,1,1
530,2015-07-04,1,239.2,Rheinland,3,2015-07-07,1435.2,0,316365.6,0,0
971,2015-07-04,1,238.4,Schnellware,2,2015-07-06,1430.4,0,681537.0,1,1
1038,2015-07-04,1,238.3,Schnellware,2,2015-07-06,1429.8,0,681537.0,1,1
149,2015-07-04,1,238.0,Schnellware,2,2015-07-06,1428.0,0,681537.0,1,1
950,2015-07-04,1,235.8,Rheinland,3,2015-07-07,1414.8,0,316365.6,0,0
475,2015-07-04,1,235.3,Rheinland,3,2015-07-07,1411.8,0,316365.6,0,0
1014,2015-07-04,1,234.5,Nordmann,5,2015-07-09,1407.0,0,143394.6,0,0
561,2015-07-04,1,233.9,Schnellware,2,2015-07-06,1403.4,0,681537.0,1,1
160,2015-07-04,1,233.8,Schnellware,2,2015-07-06,1402.8,0,681537.0,1,1
810,2015-07-04,1,233.8,Rheinland,3,2015-07-07,1402.8,0,316365.6,0,0
281,2015-07-04,1,233.6,Rheinland,3,2015-07-07,1401.6,0,316365.6,0,0
196,2015-07-04,1,233.2,Schnellware,2,2015-07-06,1399.2,0,681537.0,1,1
686,2015-07-04,1,233.0,Schnellware,2,2015-07-06,1398.0,0,681537.0,1,1
1108,2015-07-04,1,232.7,Schnellware,2,2015-07-06,1396.2,0,681537.0,1,1
255,2015-07-04,1,232.2,Schnellware,2,2015-07-06,1393.2,0,681537.0,1,1
402,2015-07-04,1,231.5,Schnellware,2,2015-07-06,1389.0,0,681537.0,1,1
877,2015-07-04,1,230.5,Schnellware,2,2015-07-06,1383.0,0,681537.0,1,1
438,2015-07-04,1,230.3,Schnellware,2,2015-07-06,1381.8,0,681537.0,1,1
785,2015-07-04,1,229.8,Schnellware,2,2015-07-06,1378.8,0,681537.0,1,1
706,2015-07-04,1,229.7,Schnellware,2,2015-07-06,1378.2,0,681537.0,1,1
215,2015-07-04,1,229.6,Schnellware,2,2015-07-06,1377.6,0,681537.0,1,1
597,2015-07-04,1,229.3,Schnellware,2,2015-07-06,1375.8,0,681537.0,1,1
653,2015-07-04,1,228.7,Rheinland,3,2015-07-07,1372.2,0,316365.6,0,0
218,2015-07-04,1,228.6,Schnellware,2,2015-07-06,1371.6,0,681537.0,1,1
436,2015-07-04,1,228.6,Schnellware,2,2015-07-06,1371.6,0,681537.0,1,1
295,2015-07-04,1,228.2,Rheinland,3,2015-07-07,1369.2,0,316365.6,0,0
390,2015-07-04,1,228.1,Nordmann,5,2015-07-09,1368.6,0,143394.6,0,0
237,2015-07-04,1,227.5,Schnellware,2,2015-07-06,1365.0,0,681537.0,1,1
641,2015-07-04,1,227.5,Schnellware,2,2015-07-06,1365.0,0,681537.0,1,1
301,2015-07-04,1,227.0,Rheinland,3,2015-07-07,1362.0,0,316365.6,0,0
646,2015-07-04,1,226.9,Rheinland,3,2015-07-07,1361.4,0,316365.6,0,0
518,2015-07-04,1,226.2,Schnellware,2,2015-07-06,1357.2,0,681537.0,1,1
640,2015-07-04,1,225.0,Nordmann,5,2015-07-09,1350.0,0,143394.6,0,0
166,2015-07-04,1,224.0,Rheinland,3,2015-07-07,1344.0,0,316365.6,0,0
1088,2015-07-04,1,223.9,Schnellware,2,2015-07-06,1343.4,0,681537.0,1,1
8,2015-07-04,1,223.8,Schnellware,2,2015-07-06,1342.8,0,681537.0,1,1
38,2015-07-04,1,223.1,Schnellware,2,2015-07-06,1338.6,0,681537.0,1,1
483,2015-07-04,1,223.1,Rheinland,3,2015-07-07,1338.6,0,316365.6,0,0
381,2015-07-04,1,223.0,Schnellware,2,2015-07-06,1338.0,0,681537.0,1,1
444,2015-07-04,1,222.7,Nordmann,5,2015-07-09,1336.2,0,143394.6,0,0
53,2015-07-04,1,222.5,Rheinland,3,2015-07-07,1335.0,0,316365.6,0,0
657,2015-07-04,1,222.4,Schnellware,2,2015-07-06,1334.4,0,681537.0,1,1
25,2015-07-04,1,222.3,Nordmann,5,2015-07-09,1333.8,0,143394.6,0,0
393,2015-07-04,1,222.0,Schnellware,2,2015-07-06,1332.0,0,681537.0,1,1
2,2015-07-04,1,221.8,Schnellware,2,2015-07-06,1330.8,0,681537.0,1,1
581,2015-07-04,1,221.5,Schnellware,2,2015-07-06,1329.0,0,681537.0,1,1
801,2015-07-04,1,221.3,Schnellware,2,2015-07-06,1327.8,0,681537.0,1,1
485,2015-07-04,1,221.1,Schnellware,2,2015-07-06,1326.6,0,681537.0,1,1
6,2015-07-04,1,220.9,Schnellware,2,2015-07-06,1325.4,0,681537.0,1,1
96,2015-07-04,1,220.6,Rheinland,3,2015-07-07,1323.6,0,316365.6,0,0
110,2015-07-04,1,220.0,Schnellware,2,2015-07-06,1320.0,0,681537.0,1,1
966,2015-07-04,1,219.9,Schnellware,2,2015-07-06,1319.4,0,681537.0,1,1
141,2015-07-04,1,219.2,Rheinland,3,2015-07-07,1315.2,0,316365.6,0,0
136,2015-07-04,1,219.0,Schnellware,2,2015-07-06,1314.0,0,681537.0,1,1
833,2015-07-04,1,219.0,Schnellware,2,2015-07-06,1314.0,0,681537.0,1,1
883,2015-07-04,1,218.0,Schnellware,2,2015-07-06,1308.0,0,681537.0,1,1
1090,2015-07-04,1,217.9,Schnellware,2,2015-07-06,1307.4,0,681537.0,1,1
404,2015-07-04,1,217.0,Schnellware,2,2015-07-06,1302.0,0,681537.0,1,1
1095,2015-07-04,1,216.8,Schnellware,2,2015-07-06,1300.8,0,681537.0,1,1
131,2015-07-04,1,215.5,Schnellware,2,2015-07-06,1293.0,0,681537.0,1,1
825,2015-07-04,1,215.2,Schnellware,2,2015-07-06,1291.2,0,681537.0,1,1
828,2015-07-04,1,215.1,Rheinland,3,2015-07-07,1290.6,0,316365.6,0,0
337,2015-07-04,1,214.7,Schnellware,2,2015-07-06,1288.2,0,681537.0,1,1
1103,2015-07-04,1,214.7,Rheinland,3,2015-07-07,1288.2,0,316365.6,0,0
505,2015-07-04,1,214.4,Schnellware,2,2015-07-06,1286.4,0,681537.0,1,1
103,2015-07-04,1,214.0,Rheinland,3,2015-07-07,1284.0,0,316365.6,0,0
398,2015-07-04,1,213.8,Schnellware,2,2015-07-06,1282.8,0,681537.0,1,1
28,2015-07-04,1,213.2,Schnellware,2,2015-07-06,1279.2,0,681537.0,1,1
305,2015-07-04,1,212.4,Schnellware,2,2015-07-06,1274.4,0,681537.0,1,1
443,2015-07-04,1,211.7,Schnellware,2,2015-07-06,1270.2,0,681537.0,1,1
1035,2015-07-04,1,211.0,Schnellware,2,2015-07-06,1266.0,0,681537.0,1,1
282,2015-07-04,1,210.7,Schnellware,2,2015-07-06,1264.2,0,681537.0,1,1
306,2015-07-04,1,210.5,Schnellware,2,2015-07-06,1263.0,0,681537.0,1,1
907,2015-07-04,1,210.5,Schnellware,2,2015-07-06,1263.0,0,681537.0,1,1
665,2015-07-04,1,210.4,Schnellware,2,2015-07-06,1262.4,0,681537.0,1,1
235,2015-07-04,1,210.1,Schnellware,2,2015-07-06,1260.6,0,681537.0,1,1
869,2015-07-04,1,210.0,Schnellware,2,2015-07-06,1260.0,0,681537.0,1,1
73,2015-07-04,1,209.9,Rheinland,3,2015-07-07,1259.4,0,316365.6,0,0
334,2015-07-04,1,209.5,Rheinland,3,2015-07-07,1257.0,0,316365.6,0,0
549,2015-07-04,1,209.0,Rheinland,3,2015-07-07,1254.0,0,316365.6,0,0
55,2015-07-04,1,208.7,Schnellware,2,2015-07-06,1252.2,0,681537.0,1,1
585,2015-07-04,1,207.9,Rheinland,3,2015-07-07,1247.4,0,316365.6,0,0
42,2015-07-04,1,207.5,Nordmann,5,2015-07-09,1245.0,0,143394.6,0,0
220,2015-07-04,1,207.1,Schnellware,2,2015-07-06,1242.6,0,681537.0,1,1
528,2015-07-04,1,206.9,Nordmann,5,2015-07-09,1241.4,0,143394.6,0,0
700,2015-07-04,1,206.8,Schnellware,2,2015-07-06,1240.8,0,681537.0,1,1
874,2015-07-04,1,206.3,Schnellware,2,2015-07-06,1237.8,0,681537.0,1,1
451,2015-07-04,1,205.9,Schnellware,2,2015-07-06,1235.4,0,681537.0,1,1
567,2015-07-04,1,205.6,Rheinland,3,2015-07-07,1233.6,0,316365.6,0,0
945,2015-07-04,1,205.6,Schnellware,2,2015-07-06,1233.6,0,681537.0,1,1
5,2015-07-04,1,205.1,Schnellware,2,2015-07-06,1230.6,0,681537.0,1,1
22,2015-07-04,1,205.0,Schnellware,2,2015-07-06,1230.0,0,681537.0,1,1
26,2015-07-04,1,205.0,Schnellware,2,2015-07-06,1230.0,0,681537.0,1,1
717,2015-07-04,1,204.8,Schnellware,2,2015-07-06,1228.8,0,681537.0,1,1
35,2015-07-04,1,204.4,Nordmann,5,2015-07-09,1226.4,0,143394.6,0,0
239,2015-07-04,1,204.3,Schnellware,2,2015-07-06,1225.8,0,681537.0,1,1
714,2015-07-04,1,204.2,Rheinland,3,2015-07-07,1225.2,0,316365.6,0,0
114,2015-07-04,1,204.1,Rheinland,3,2015-07-07,1224.6,0,316365.6,0,0
314,2015-07-04,1,203.4,Rheinland,3,2015-07-07,1220.4,0,316365.6,0,0
446,2015-07-04,1,203.4,Schnellware,2,2015-07-06,1220.4,0,681537.0,1,1
545,2015-07-04,1,203.2,Schnellware,2,2015-07-06,1219.2,0,681537.0,1,1
347,2015-07-04,1,203.0,Rheinland,3,2015-07-07,1218.0,0,316365.6,0,0
1047,2015-07-04,1,203.0,Schnellware,2,2015-07-06,1218.0,0,681537.0,1,1
579,2015-07-04,1,202.9,Schnellware,2,2015-07-06,1217.4,0,681537.0,1,1
781,2015-07-04,1,202.9,Rheinland,3,2015-07-07,1217.4,0,316365.6,0,0
193,2015-07-04,1,202.6,Rheinland,3,2015-07-07,1215.6,0,316365.6,0,0
283,2015-07-04,1,202.2,Schnellware,2,2015-07-06,1213.2,0,681537.0,1,1
388,2015-07-04,1,202.2,Nordmann,5,2015-07-09,1213.2,0,143394.6,0,0
464,2015-07-04,1,202.1,Nordmann,5,2015-07-09,1212.6,0,143394.6,0,0
568,2015-07-04,1,201.3,Rheinland,3,2015-07-07,1207.8,0,316365.6,0,0
924,2015-07-04,1,201.3,Schnellware,2,2015-07-06,1207.8,0,681537.0,1,1
328,2015-07-04,1,201.2,Schnellware,2,2015-07-06,1207.2,0,681537.0,1,1
212,2015-07-04,1,201.1,Rheinland,3,2015-07-07,1206.6,0,316365.6,0,0
1065,2015-07-04,1,200.9,Schnellware,2,2015-07-06,1205.4,0,681537.0,1,1
1105,2015-07-04,1,200.5,Schnellware,2,2015-07-06,1203.0,0,681537.0,1,1
695,2015-07-04,1,200.3,Rheinland,3,2015-07-07,1201.8,0,316365.6,0,0
455,2015-07-04,1,200.0,Schnellware,2,2015-07-06,1200.0,0,681537.0,1,1
875,2015-07-04,1,199.4,Schnellware,2,2015-07-06,1196.4,0,681537.0,1,1
669,2015-07-04,1,199.3,Rheinland,3,2015-07-07,1195.8,0,316365.6,0,0
760,2015-07-04,1,199.3,Schnellware,2,2015-07-06,1195.8,0,681537.0,1,1
1101,2015-07-04,1,199.2,Nordmann,5,2015-07-09,1195.2,0,143394.6,0,0
592,2015-07-04,1,198.7,Schnellware,2,2015-07-06,1192.2,0,681537.0,1,1
521,2015-07-04,1,198.6,Rheinland,3,2015-07-07,1191.6,0,316365.6,0,0
816,2015-07-04,1,198.6,Rheinland,3,2015-07-07,1191.6,0,316365.6,0,0
864,2015-07-04,1,198.5,Schnellware,2,2015-07-06,1191.0,0,681537.0,1,1
121,2015-07-04,1,198.0,Schnellware,2,2015-07-06,1188.0,0,681537.0,1,1
1032,2015-07-04,1,197.5,Nordmann,5,2015-07-09,1185.0,0,143394.6,0,0
315,2015-07-04,1,197.1,Rheinland,3,2015-07-07,1182.6,0,316365.6,0,0
967,2015-07-04,1,196.7,Schnellware,2,2015-07-06,1180.2,0,681537.0,1,1
594,2015-07-04,1,196.4,Rheinland,3,2015-07-07,1178.4,0,316365.6,0,0
94,2015-07-04,1,196.2,Schnellware,2,2015-07-06,1177.2,0,681537.0,1,1
106,2015-07-04,1,195.0,Nordmann,5,2015-07-09,1170.0,0,143394.6,0,0
452,2015-07-04,1,194.9,Rheinland,3,2015-07-07,1169.4,0,316365.6,0,0
422,2015-07-04,1,194.8,Rheinland,3,2015-07-07,1168.8,0,316365.6,0,0
867,2015-07-04,1,194.7,Schnellware,2,2015-07-06,1168.2,0,681537.0,1,1
876,2015-07-04,1,194.6,Nordmann,5,2015-07-09,1167.6,0,143394.6,0,0
274,2015-07-04,1,194.5,Schnellware,2,2015-07-06,1167.0,0,681537.0,1,1
509,2015-07-04,1,194.5,Schnellware,2,2015-07-06,1167.0,0,681537.0,1,1
1071,2015-07-04,1,194.5,Schnellware,2,2015-07-06,1167.0,0,681537.0,1,1
1004,2015-07-04,1,194.2,Rheinland,3,2015-07-07,1165.2,0,316365.6,0,0
1070,2015-07-04,1,194.0,Schnellware,2,2015-07-06,1164.0,0,681537.0,1,1
596,2015-07-04,1,193.8,Rheinland,3,2015-07-07,1162.8,0,316365.6,0,0
497,2015-07-04,1,193.7,Nordmann,5,2015-07-09,1162.2,0,143394.6,0,0
142,2015-07-04,1,192.9,Rheinland,3,2015-07-07,1157.4,0,316365.6,0,0
54,2015-07-04,1,192.4,Schnellware,2,2015-07-06,1154.4,0,681537.0,1,1
453,2015-07-04,1,192.0,Nordmann,5,2015-07-09,1152.0,0,143394.6,0,0
690,2015-07-04,1,192.0,Schnellware,2,2015-07-06,1152.0,0,681537.0,1,1
1026,2015-07-04,1,190.3,Schnellware,2,2015-07-06,1141.8,0,681537.0,1,1
622,2015-07-04,1,189.8,Rheinland,3,2015-07-07,1138.8,0,316365.6,0,0
345,2015-07-04,1,189.4,Rheinland,3,2015-07-07,1136.4,0,316365.6,0,0
433,2015-07-04,1,189.1,Schnellware,2,2015-07-06,1134.6,0,681537.0,1,1
583,2015-07-04,1,188.1,Schnellware,2,2015-07-06,1128.6,0,681537.0,1,1
750,2015-07-04,1,187.9,Rheinland,3,2015-07-07,1127.4,0,316365.6,0,0
24,2015-07-04,1,187.2,Schnellware,2,2015-07-06,1123.2,0,681537.0,1,1
1110,2015-07-04,1,187.1,Rheinland,3,2015-07-07,1122.6,0,316365.6,0,0
21,2015-07-04,1,187.0,Rheinland,3,2015-07-07,1122.0,0,316365.6,0,0
441,2015-07-04,1,186.7,Schnellware,2,2015-07-06,1120.2,0,681537.0,1,1
837,2015-07-04,1,185.3,Rheinland,3,2015-07-07,1111.8,0,316365.6,0,0
1045,2015-07-04,1,184.9,Nordmann,5,2015-07-09,1109.4,0,143394.6,0,0
857,2015-07-04,1,184.8,Schnellware,2,2015-07-06,1108.8,0,681537.0,1,1
273,2015-07-04,1,184.6,Schnellware,2,2015-07-06,1107.6,0,681537.0,1,1
933,2015-07-04,1,183.8,Schnellware,2,2015-07-06,1102.8,0,681537.0,1,1
39,2015-07-04,1,183.6,Rheinland,3,2015-07-07,1101.6,0,316365.6,0,0
1086,2015-07-04,1,183.6,Schnellware,2,2015-07-06,1101.6,0,681537.0,1,1
660,2015-07-04,1,182.6,Schnellware,2,2015-07-06,1095.6,0,681537.0,1,1
955,2015-07-04,1,182.4,Rheinland,3,2015-07-07,1094.4,0,316365.6,0,0
231,2015-07-04,1,182.3,Schnellware,2,2015-07-06,1093.8,0,681537.0,1,1
977,2015-07-04,1,182.0,Schnellware,2,2015-07-06,1092.0,0,681537.0,1,1
929,2015-07-04,1,181.0,Schnellware,2,2015-07-06,1086.0,0,681537.0,1,1
408,2015-07-04,1,180.6,Rheinland,3,2015-07-07,1083.6,0,316365.6,0,0
372,2015-07-04,1,180.0,Nordmann,5,2015-07-09,1080.0,0,143394.6,0,0
448,2015-07-04,1,179.5,Nordmann,5,2015-07-09,1077.0,0,143394.6,0,0
154,2015-07-04,1,179.1,Nordmann,5,2015-07-09,1074.6,0,143394.6,0,0
177,2015-07-04,1,177.9,Rheinland,3,2015-07-07,1067.4,0,316365.6,0,0
538,2015-07-04,1,177.6,Rheinland,3,2015-07-07,1065.6,0,316365.6,0,0
515,2015-07-04,1,177.3,Nordmann,5,2015-07-09,1063.8,0,143394.6,0,0
851,2015-07-04,1,177.0,Schnellware,2,2015-07-06,1062.0,0,681537.0,1,1
1001,2015-07-04,1,176.6,Schnellware,2,2015-07-06,1059.6,0,681537.0,1,1
310,2015-07-04,1,175.8,Nordmann,5,2015-07-09,1054.8,0,143394.6,0,0
430,2015-07-04,1,175.5,Nordmann,5,2015-07-09,1053.0,0,143394.6,0,0
522,2015-07-04,1,175.3,Nordmann,5,2015-07-09,1051.8,0,143394.6,0,0
93,2015-07-04,1,174.9,Schnellware,2,2015-07-06,1049.4,0,681537.0,1,1
165,2015-07-04,1,174.6,Rheinland,3,2015-07-07,1047.6,0,316365.6,0,0
1063,2015-07-04,1,174.5,Schnellware,2,2015-07-06,1047.0,0,681537.0,1,1
789,2015-07-04,1,174.3,Schnellware,2,2015-07-06,1045.8,0,681537.0,1,1
412,2015-07-04,1,174.2,Nordmann,5,2015-07-09,1045.2,0,143394.6,0,0
60,2015-07-04,1,173.8,Nordmann,5,2015-07-09,1042.8,0,143394.6,0,0
777,2015-07-04,1,173.4,Rheinland,3,2015-07-07,1040.4,0,316365.6,0,0
931,2015-07-04,1,172.6,Schnellware,2,2015-07-06,1035.6,0,681537.0,1,1
1049,2015-07-04,1,172.3,Rheinland,3,2015-07-07,1033.8,0,316365.6,0,0
557,2015-07-04,1,172.2,Schnellware,2,2015-07-06,1033.2,0,681537.0,1,1
16,2015-07-04,1,172.1,Nordmann,5,2015-07-09,1032.6,0,143394.6,0,0
738,2015-07-04,1,172.1,Nordmann,5,2015-07-09,1032.6,0,143394.6,0,0
755,2015-07-04,1,172.1,Schnellware,2,2015-07-06,1032.6,0,681537.0,1,1
1115,2015-07-04,1,172.1,Schnellware,2,2015-07-06,1032.6,0,681537.0,1,1
636,2015-07-04,1,172.0,Schnellware,2,2015-07-06,1032.0,0,681537.0,1,1
881,2015-07-04,1,171.9,Schnellware,2,2015-07-06,1031.4,0,681537.0,1,1
332,2015-07-04,1,171.5,Rheinland,3,2015-07-07,1029.0,0,316365.6,0,0
360,2015-07-04,1,170.5,Schnellware,2,2015-07-06,1023.0,0,681537.0,1,1
861,2015-07-04,1,170.1,Schnellware,2,2015-07-06,1020.6,0,681537.0,1,1
710,2015-07-04,1,169.9,Rheinland,3,2015-07-07,1019.4,0,316365.6,0,0
878,2015-07-04,1,169.3,Schnellware,2,2015-07-06,1015.8,0,681537.0,1,1
490,2015-07-04,1,169.2,Nordmann,5,2015-07-09,1015.2,0,143394.6,0,0
457,2015-07-04,1,169.1,Schnellware,2,2015-07-06,1014.6,0,681537.0,1,1
524,2015-07-04,1,168.5,Nordmann,5,2015-07-09,1011.0,0,143394.6,0,0
1076,2015-07-04,1,168.4,Rheinland,3,2015-07-07,1010.4,0,316365.6,0,0
396,2015-07-04,1,168.0,Schnellware,2,2015-07-06,1008.0,0,681537.0,1,1
946,2015-07-04,1,167.8,Schnellware,2,2015-07-06,1006.8,0,681537.0,1,1
908,2015-07-04,1,167.2,Schnellware,2,2015-07-06,1003.2,0,681537.0,1,1
1042,2015-07-04,1,167.2,Rheinland,3,2015-07-07,1003.2,0,316365.6,0,0
173,2015-07-04,1,166.9,Nordmann,5,2015-07-09,1001.4,0,143394.6,0,0
476,2015-07-04,1,166.9,Schnellware,2,2015-07-06,1001.4,0,681537.0,1,1
1056,2015-07-04,1,166.9,Rheinland,3,2015-07-07,1001.4,0,316365.6,0,0
1008,2015-07-04,1,166.5,Schnellware,2,2015-07-06,999.0,0,681537.0,1,1
389,2015-07-04,1,165.9,Schnellware,2,2015-07-06,995.4,0,681537.0,1,1
573,2015-07-04,1,165.6,Rheinland,3,2015-07-07,993.6,0,316365.6,0,0
330,2015-07-04,1,164.3,Schnellware,2,2015-07-06,985.8,0,681537.0,1,1
993,2015-07-04,1,162.7,Nordmann,5,2015-07-09,976.2,0,143394.6,0,0
29,2015-07-04,1,162.5,Schnellware,2,2015-07-06,975.0,0,681537.0,1,1
1082,2015-07-04,1,162.0,Schnellware,2,2015-07-06,972.0,0,681537.0,1,1
90,2015-07-04,1,160.9,Nordmann,5,2015-07-09,965.4,0,143394.6,0,0
699,2015-07-04,1,160.6,Nordmann,5,2015-07-09,963.6,0,143394.6,0,0
495,2015-07-04,1,160.5,Schnellware,2,2015-07-06,963.0,0,681537.0,1,1
743,2015-07-04,1,160.0,Schnellware,2,2015-07-06,960.0,0,681537.0,1,1
104,2015-07-04,1,159.9,Schnellware,2,2015-07-06,959.4,0,681537.0,1,1
200,2015-07-04,1,159.8,Nordmann,5,2015-07-09,958.8,0,143394.6,0,0
507,2015-07-04,1,159.5,Nordmann,5,2015-07-09,957.0,0,143394.6,0,0
808,2015-07-04,1,159.5,Nordmann,5,2015-07-09,957.0,0,143394.6,0,0
346,2015-07-04,1,159.2,Nordmann,5,2015-07-09,955.2,0,143394.6,0,0
83,2015-07-04,1,158.6,Rheinland,3,2015-07-07,951.6,0,316365.6,0,0
1010,2015-07-04,1,158.3,Schnellware,2,2015-07-06,949.8,0,681537.0,1,1
741,2015-07-04,1,157.8,Nordmann,5,2015-07-09,946.8,0,143394.6,0,0
1085,2015-07-04,1,156.9,Nordmann,5,2015-07-09,941.4,0,143394.6,0,0
508,2015-07-04,1,155.7,Schnellware,2,2015-07-06,934.2,0,681537.0,1,1
50,2015-07-04,1,155.2,Rheinland,3,2015-07-07,931.2,0,316365.6,0,0
107,2015-07-04,1,155.0,Nordmann,5,2015-07-09,930.0,0,143394.6,0,0
128,2015-07-04,1,154.7,Nordmann,5,2015-07-09,928.2,0,143394.6,0,0
354,2015-07-04,1,154.1,Nordmann,5,2015-07-09,924.6,0,143394.6,0,0
774,2015-07-04,1,152.9,Schnellware,2,2015-07-06,917.4,0,681537.0,1,1
115,2015-07-04,1,152.3,Nordmann,5,2015-07-09,913.8,0,143394.6,0,0
70,2015-07-04,1,152.0,Schnellware,2,2015-07-06,912.0,0,681537.0,1,1
278,2015-07-04,1,152.0,Nordmann,5,2015-07-09,912.0,0,143394.6,0,0
343,2015-07-04,1,151.9,Nordmann,5,2015-07-09,911.4,0,143394.6,0,0
649,2015-07-04,1,151.9,Rheinland,3,2015-07-07,911.4,0,316365.6,0,0
300,2015-07-04,1,151.8,Nordmann,5,2015-07-09,910.8,0,143394.6,0,0
927,2015-07-04,1,150.4,Schnellware,2,2015-07-06,902.4,0,681537.0,1,1
675,2015-07-04,1,149.9,Schnellware,2,2015-07-06,899.4,0,681537.0,1,1
459,2015-07-04,1,149.4,Schnellware,2,2015-07-06,896.4,0,681537.0,1,1
267,2015-07-04,1,149.2,Schnellware,2,2015-07-06,895.2,0,681537.0,1,1
12,2015-07-04,1,149.1,Nordmann,5,2015-07-09,894.6,0,143394.6,0,0
425,2015-07-04,1,148.9,Schnellware,2,2015-07-06,893.4,0,681537.0,1,1
623,2015-07-04,1,148.1,Nordmann,5,2015-07-09,888.6,0,143394.6,0,0
18,2015-07-04,1,147.5,Nordmann,5,2015-07-09,885.0,0,143394.6,0,0
879,2015-07-04,1,146.4,Rheinland,3,2015-07-07,878.4,0,316365.6,0,0
223,2015-07-04,1,146.2,Nordmann,5,2015-07-09,877.2,0,143394.6,0,0
783,2015-07-04,1,146.2,Nordmann,5,2015-07-09,877.2,0,143394.6,0,0
811,2015-07-04,1,145.6,Schnellware,2,2015-07-06,873.6,0,681537.0,1,1
981,2015-07-04,1,144.9,Nordmann,5,2015-07-09,869.4,0,143394.6,0,0
